ingested_at,video_url,video_id,lang,transcript,status,error_code,error_message,batch_id
2026-02-04T10:45:39.319Z,https://www.tiktok.com/@compromisolegal/video/7580068314286804246,7580068314286804246,es,"Pueden quitarme la incapacidad permanente por ponerme a trabajar. No sabéis la de clientes que nos preguntan esto todos los días. Pero tengo que deciros que tenéis que quedaros completamente tranquilos, ya que el Tribunal Supremo ha dicho en 1 sentencia, que es esta que tengo aquí, que solamente te pueden bajar el grado de incapacidad permanente o quitártelo si realmente has tenido 1 mejoría clínica. Y es que mirad, os voy a leer textualmente la frase que dice el Tribunal supremo que es la siguiente, tanto la revisión por mejoría como la procedente por agravación exigen conceptualmente la comparación entre 2 situaciones, la contemplada en la resolución que concedió la prestación, declarando el grado que se pretende revisar y el estado actual del beneficiario, de Tal modo que si la situación ha mejorado, deberá efectuarse la revisión a la Baja, pero si el estado actual del beneficiario coincide con el pretérito que Dio lugar al reconocimiento, no puede efectuarse la revisión por mejoría. Y termina diciendo, y son estas 2 las únicas posibilidades que admite la ley de revisar la declaración de invalidez efectuada, mejoría o agravación de 1 parte y error de diagnóstico de otra. Es decir, que como podéis ver, el Tribunal Supremo dice que os pueden bajar el grado de incapacidad que os Han reconocido o directamente quitároslo siempre y cuando se demuestre que habéis tenido 1 mejoría y esa mejoría tiene que venir avalada por informes médicos, es decir, que habría que comparar los informes Médicos que tuvisteis en su momento y por los cuales os dieron la incapacidad permanente y los informes médicos que tenéis actualmente. Pero como digo, como podéis ver, el Tribunal supremo en ningún momento dice que os puedan quitar la incapacidad permanente por el simple hecho de haber empezado a trabajar. Pero ojo, porque el hecho de que la seguridad social no te pueda quitar automáticamente la incapacidad permanente por el hecho de que empieces a trabajar, no quiere decir que no te pueda suspender el cobro de la pensión mientras ejerces esa actividad laboral. Es decir, que si por ejemplo a ti te dieron 1 incapacidad permanente para 1 determinada profesión y empiezas a ejercer otra que es muy similar, sí que podría ocurrir que la seguridad social te suspenda el cobro de la pensión mientras ejerces esa nueva actividad laboral, pero sería simplemente eso, 1 suspensión del cobro de la pensión que podría reactivar 1 vez que finalices esa relación laboral. Así que si te encuentras en alguna de estas situaciones, quieres pedir 1 revisión de tu grado de incapacidad permanente o te Han abierto 1 expediente de revisión y necesitas ayuda o acompañamiento, ya sabes que en nuestro despacho estamos especializados en seguridad social y que tienes mi contacto en la descripción",OK,,,batch_188ZjBb2ZYlA
2026-02-04T10:45:58.255Z,https://www.tiktok.com/@compromisolegal/video/7574521610309340438,7574521610309340438,es,atento si eres autónomo te has dado de Baja en este régimen y ahora has tenido 1 recaída de 1 incapacidad temporal que habías tenido previamente y es que mirad es muy habitual que los autónomos inicien 1 Baja por incapacidad temporal les den el Alta médica se den de Baja en el régimen de autónomos porque no puedan continuar desarrollando su actividad profesional debido a sus patologías y les vuelvan a Dar 1 Baja médica pero en este caso la seguridad social lo que hace es denegarles la prestación de esa nueva Baja médica porque ya en ese momento no se encuentran de Alta como autónomos bien pues aquí tengo que decirte que el Tribunal Supremo ha dicho que esto es incorrecto es decir que si inicias 1 incapacidad temporal te dan 1 Alta médica después tú decides darte de Baja del régimen de autónomos y dentro de los 6 meses posteriores a esa Alta médica tienes 1 recaída en este caso la seguridad social tiene la obligación de reconocerte la prestación por incapacidad temporal aunque como digo ya en ese momento no estés de Alta en el régimen de autónomos pero ojo porque aquí me estoy refiriendo a casos muy concretos que son casos como digo de personas que Han tenido 1 incapacidad temporal previa de la que no Han agotado los 18 meses y que en los 6 meses POS anteriores al Alta médica Han tenido 1 recaída es decir 1 nueva Baja médica por la misma o similar patología que la anterior y en este caso como te digo lo que dice el Tribunal supremo es que esa nueva Baja médica aunque tú ya no estés de Alta en ese momento tienes derecho a cobrarla en la misma cuantía que la Primera así que si cumples todos los requisitos que te he indicado anteriormente pero la seguridad social aún así te ha denegado la prestación por incapacidad temporal que sepas que puedes reclamarla y ya sabes que si necesitas nuestra ayuda para hacer esa reclamación tienes mi contacto en la descripción,OK,,,batch_RkuTBS22cn_f
2026-02-04T10:45:39.319Z,https://www.tiktok.com/@compromisolegal/video/7579976821064600854,7579976821064600854,es,"Las reclamaciones para devolver la prestación por cese de actividad que cobraron los autónomos durante el COVID, son nulas. Y es que sí, por increíble que parezca, todavía están llegando reclamaciones a los autónomos para devolver la prestación por cese de actividad que cobraron durante el COVID y para abonar las cotizaciones de las que estuvieron exentos en ese momento. Pero tengo que decirte que si te encuentras en esta situación, tienes que tener en cuenta 2 cosas que son muy importantes. La Primera de ellas es que si hace más de 4 años que cobraste esta prestación, entonces la reclamación estaría prescrita. Es decir, que la mutua no te puede exigir ni obligar a que devuelvas esta prestación. Eso sí, siempre y cuando, como digo, desde que cobraste esa prestación y hasta ahora hayan transcurrido más de 4 años y dentro de este Marco temporal no hayas recibido ninguna otra reclamación sobre esta prestación, ya que en ese caso se habría interrumpido el plazo de prescripción. Y lo segundo que debes tener en cuenta es que si ha pasado más de 1 año desde que te reconocieron esta prestación, que es el caso prácticamente de todo el Mundo, porque hace más de 1 año que se reconocieron estas ayudas, entonces la mutua no te puede reclamar directamente la devolución de este dinero, ni te puede embargar, sino que lo que establece el artículo 146 de la ley reguladora de la jurisdicción social, es que tienen que interponer 1 demanda Frente a ti para que devuelvas este dinero. Así que si la mutua te ha exigido directamente la devolución de este dinero y te ha embargado sin pasar por este procedimiento judicial previo, que sepas que todo el proceso sería nulo y que tienes derecho a la revisión del mismo y además probablemente a solicitar la devolución de ingresos indebidos que hayas hecho como consecuencia de esta devolución. Vamos, que podrías tener derecho a recuperar el dinero que has pagado. Así que si te encuentras en esta situación, eres autónomo, cobraste la prestación por cese de actividad durante el COVID y te Han hecho 1 reclamación para que devuelvas todo ese dinero y esas cotizaciones. Ya sabes que en nuestro despacho estamos especializados en seguridad social y si necesitas que revisemos tu expediente tienes mi contacto en la descripción",OK,,,batch_188ZjBb2ZYlA
2026-02-04T10:46:01.210Z,https://www.tiktok.com/@compromisolegal/video/7574149221704584470,7574149221704584470,es,me sirve la Mili para la jubilación mirad esta es 1 pregunta que se hace muchísima gente y es que como sabéis para poder acceder a 1 pensión de jubilación te exigen 1 tiempo mínimo cotizado y en función de ese tiempo mínimo que tengas cotizado vas a poder jubilarte antes o después por ejemplo para que os hagáis 1 idea aquellas personas que tengan al menos 38 años cotizados este 2 025 van a poder jubilarse a los 65 años de edad mientras que quien no tenga ese tiempo cotizado tendrá que esperar a los 66 años y 8 meses así que la pregunta de mucha gente es si puede usar el tiempo del servicio militar para alcanzar ese mínimo de 38 años cotizados o 38 años y 2º cotizados que van a exigir a partir de 2 027 para así poder jubilarse justo a los 65 años de edad sin penalizaciones bien pues tengo que decirte que lo siento mucho pero esto no es así y es que el tiempo del servicio militar solamente cuenta para determinados tipos de jubilaciones muy concretos estamos hablando de jubilaciones anticipadas ya Sean voluntarias o involuntarias o de jubilaciones parciales y es que mirad para acceder a 1 jubilación parcial te exigen 1 mínimo de 33 años cotizados al igual que para acceder a 1 jubilación anticipada voluntaria mientras que para acceder a 1 jubilación anticipada involuntaria te exigen 1 mínimo de 35 años bien pues en estos casos y como digo solamente en estos casos si con el periodo del servicio militar puedes alcanzar este mínimo de tiempo cotizado sí que vas a poder usarlo pero como digo solo en este tipo de jubilaciones específicas es decir imagínate que por ejemplo te quieres jubilar a los 65 años de edad de forma anticipada voluntaria porque tu edad ordinaria de jubilación son los 67 años y que en ese momento tienes 34 años cotizados como te he dicho para poder jubilarte de forma anticipada voluntaria necesitas 1 mínimo de 35 años pues si tienes como mínimo 1 año de servicio militar vas a poder sumar ese año para alcanzar esos 35 años de cotizaciones y que te ayuden a jubilarte de forma anticipada voluntaria pero como digo solo contaría en estos casos en jubilaciones anticipadas voluntarias involuntarias y en jubilaciones parciales y para alcanzar el tiempo mínimo cotizado en caso de que no lo tengas porque si ya lo tienes tampoco vas a poder sumar este año de servicio militar así que no siento decirte que el año de servicio militar no lo puedes sumar para alcanzar los 38 años y 2º de cotizaciones que te exigen para poder jubilarte a los 65 años de edad sin penalizaciones es verdad que esta posibilidad se lleva queriendo incluir desde el año 2 010 pero como podéis ver estamos en el año 2 025 y todavía no hay nada al respecto y tú qué piensas crees que el periodo de servicio militar debería contar para todo tipo de jubilaciones te Leo en comentarios y si quieres estar informado de todo lo relativo a seguridad social ya sea jubilaciones o incapacidades sígueme,OK,,,batch_RkuTBS22cn_f
2026-02-04T10:45:43.596Z,https://www.tiktok.com/@compromisolegal/video/7579602305968966935,7579602305968966935,es,"Hazte 1 estudio de jubilación antes de pedir la pensión si has cotizado en algún otro país de la Unión Europea. ¿Y por qué digo esto? Pues porque cuando has cotizado en algún otro país de la Unión Europea, el importe final de tu pensión de jubilación española puede variar y mucho en función de si vuelves a cotizar en España o no. Y es que Mira, te voy a poner el caso de 1 persona que ha tenido consulta con nuestro despacho. Se trata de 1 persona que tiene 64 años de edad, unos 24 años cotizados en España. Aquí dejó de trabajar en el año 2 006 y en el año 2 007 se fue a trabajar a Eslovaquia hasta el año 2 024, es decir, allí ha estado cotizando durante 17 años. En principio la intención de esta persona era no volver a cotizar en España y jubilarse a los 65 años de edad, así que desde el despacho le hicimos 1 estudio con 2 opciones posibles, por 1 lado la opción de que volviese a cotizar en España antes de pedir la jubilación aquí y por otro lado la opción de que no volviese a cotizar. ¿Y qué ha sido lo que ha pasado? Pues que con la opción De no volver a cotizar, le salía 1 pensión de unos €600 mensuales, mientras que si volvía a cotizar en España, el importe final de su pensión iba a ascender a €1 100. ¿Por qué ocurre esto? Pues porque como os digo, cuando totalizas periodos con algún país de la Unión Europea, el cálculo final de tu pensión de jubilación no es el mismo si vuelves a cotizar en España que si no vuelves a cotizar, ya que en el caso de esta persona, si no volvía a cotizar en España, su pensión de jubilación se calculaba sobre el promedio de lo que había cotizado en los 25 años inmediatamente anteriores a 2 006, mientras que si esta persona vuelve a cotizar, por ejemplo 1 par de meses este año, 2 025, el cálculo final de su pensión de jubilación se calcularía sobre el promedio de los 25 años inmediatamente anteriores a 2 025. Así que como podéis ver, al ser diferente el promedio que se coge para cada 1 de los supuestos, el importe final de la pensión de jubilación también es diferente y como podéis ver, en algunos casos difiere y mucho ojo, porque con esto no quiero decir que todas aquellas personas que hayan cotizado dentro de la Unión Europea tengan que volver a cotizar en España justo antes de solicitar la pensión de jubilación, ya que me he encontrado casos que son a la inversa, es decir, personas a las que les conviene no volver a cotizar en España para que les Quede 1 pensión de jubilación mayor. Esto al final depende de cada caso concreto y de las cotizaciones concretas de cada persona. Además, si en tu caso específico te conviene más volver a cotizar en España, que sepas que no es necesario que encuentres 1 trabajo aquí, sino que es posible que esas cotizaciones las hagas con 1 convenio especial con la seguridad social si cumples todos los requisitos para suscribirlo. Y si tú también estás en esta situación y quieres que también te hagamos 1 estudio para que no pierdas dinero en tu futura pensión de jubilación, ya sabes que tienes mi contacto en la descripción",OK,,,batch_188ZjBb2ZYlA
2026-02-04T10:46:01.443Z,https://www.tiktok.com/@compromisolegal/video/7573780304930917654,7573780304930917654,es,,ERROR,HTTP_429,Supadata API error: 429,batch_RkuTBS22cn_f
2026-02-04T10:45:46.718Z,https://www.tiktok.com/@compromisolegal/video/7579595343797472534,7579595343797472534,es,"Venezuela está volviendo a retrasar los expedientes de jubilación con España y es que a finales de este verano subió 1 video en el que indiqué que Venezuela estaba resolviendo relativamente rápido las solicitudes de jubilación en base al convenio internacional entre España y este país. Más o menos. En ese momento dije que desde que se presentaba la solicitud de jubilación en España hasta que se llegaba a resolver y se empezaba a cobrar la misma, transcurría en torno a 1 año. Bien, pues ayer hablando con la dirección provincial de Tenerife, que ya sabéis que es la competente para resolver este tipo de pensiones, nos dijeron que debido a la situación actual de Venezuela, las elecciones que hubo en meses pasados y el problema que está teniendo con Estados Unidos, actualmente no están enviando la información sobre los periodos cotizados en aquel país. Ya sabéis que esta información es primordial para que se acabe resolviendo vuestro expediente de jubilación. Eso quiere decir que las solicitudes de jubilación se están quedando paralizadas, más o menos. Para que os hagáis 1 idea, a nosotras se nos Han quedado paralizadas en torno al mes de diciembre del año pasado. Ojo, porque con esto no quiero decir que no se vayan a resolver estos expedientes, sino que es posible que tarden 1, poco más de lo habitual. De todas formas, desde el despacho ya estamos haciendo las gestiones oportunas para agilizar los expedientes de nuestros clientes y espero que pronto se resuelva Toda esta situación, pero igualmente te iré informando sobre ello",OK,,,batch_188ZjBb2ZYlA
2026-02-04T10:46:03.592Z,https://www.tiktok.com/@compromisolegal/video/7573409179717684502,7573409179717684502,es,"¿Puedo cobrar el subsidio por desempleo para mayores de 52 años mientras trabajo? Pues tengo que decirte que la respuesta es que sí, aunque con 1 serie de matices que te voy a explicar a continuación. El primero de ellos es que si estás trabajando no puedes solicitar directamente el subsidio por desempleo para mayores de 52 años, sino que es necesario que, por ejemplo, tengas varios contratos a jornada parcial y pierdas alguno de ellos, o también que estés cobrando este subsidio por desempleo para mayores de 52 años y te salga 1 trabajo a jornada completa o a jornada parcial. Eso sí, si te encuentras en cualquiera de estos casos, tienes 1 plazo de 15 días hábiles para solicitarle al SEPE la compatibilidad del subsidio por desempleo con ese trabajo. Si no lo solicitas dentro de este plazo de 15 días, sí que puedes solicitarlo si no Han transcurrido más de 12 meses desde el inicio de la relación laboral. Pero eso sí, empezarás a cobrar el subsidio desde el momento de la solicitud y no desde el momento en que iniciaste esa relación laboral. Lo segundo que debes tener en cuenta es que esta compatibilidad se puede producir durante 1 máximo de 6 meses. Y es que ya sabéis que el subsidio por desempleo para mayores de 52 años, como regla general, ¿se puede cobrar hasta que cumples la edad ordinaria de jubilación? Bien, pues en este caso en que estarías compatibilizando este subsidio con 1 trabajo No vas a poder compatibilizarlo hasta ese momento, sino que como digo, como máximo vas a poder hacerlo durante 6 meses. Luego después de esos 6 meses el subsidio se te extingue y para volver a cobrarlo tienes que encontrarte en situación legal de desempleo. Lo tercero que debes tener en cuenta, también muy importante, es que este subsidio no lo vas a cobrar íntegramente, y es que como sabes, la cuantía del mismo es de €480 al mes, pero cuando lo estás compatibilizando con 1 trabajo, como en este caso como te digo, no vas a cobrar esos €480 íntegros, sino que vas a cobrar 1 porcentaje que VA a depender en función de cuál sea tu jornada laboral y del trimestre en que te encuentres cobrando ese subsidio. Además, la cotización del subsidio tampoco VA a ser íntegra, y es que como sabéis, este subsidio por desempleo para mayores de 52 años cotiza para la jubilación en 1 cuantía del 125% de la base mínima de cotización vigente en cada momento. Bien, pues cuando estás compatibilizando como digo este subsidio con 1 trabajo, la cotización no es íntegra, sino que se realiza en proporción inversa a la jornada realizada, es decir que si estás realizando 1 40% de jornada laboral, la cotización del subsidio será 60 por 100 sobre 100, 25% de la base mínima de cotización y lo 4º que también debes tener en cuenta es que si la relación laboral que ha dado lugar a la ¿Compatibilidad se extingue? Entonces tienes que comunicarlo al c. P. En el plazo de 15 días hábiles. Así que sí, como puedes ver, es perfectamente posible compatibilizar el subsidio por desempleo para mayores de 52 años con 1 trabajo, pero eso sí, con 1 serie de matices y durante 1 plazo máximo de 6 meses. Así que si en tu caso quieres que comprobemos si realmente puedes ejercer esta compatibilidad o no, o que te la solicitemos, ya sabes que tienes mi contacto en la descripción",OK,,,batch_RkuTBS22cn_f
2026-02-04T10:45:54.585Z,https://www.tiktok.com/@compromisolegal/video/7579351089485483266,7579351089485483266,es,,ERROR,HTTP_429,Supadata API error: 429,batch_188ZjBb2ZYlA
2026-02-04T10:46:07.733Z,https://www.tiktok.com/@compromisolegal/video/7573021717703003414,7573021717703003414,es,puedo cobrar el subsidio por desempleo para mayores de 52 años si tengo reconocida 1 pensión de incapacidad permanente de €850 mensuales mirad ya sabéis que el otro día subí 1 vídeo en el que indicaba que el Tribunal supremo había dictado varias sentencias en los últimos 2 meses en las que facilitaba el acceso a este subsidio por desempleo para mayores de 52 años para los pensionistas de incapacidad permanente concretamente para no repetir otra vez todo lo que ha venido a decir el Tribunal supremo es que los 15 años que te exigen cotizados para acceder a este subsidio los puedes haber cotizado antes del reconocimiento de la incapacidad permanente o después y no como venía sosteniendo hasta ahora el SEPE que obligaba a que esos 15 años se hubiesen cotizado necesariamente después del reconocimiento de la incapacidad permanente pues bien a partir de ahí subí 1 vídeo en el que dije que aquellas personas que tuvieran ese mínimo de 15 años cotizados a lo largo de su vida laboral de los cuales al menos 6 se tenían que haber cotizado por el régimen general y que además hubiesen cotizado al menos 3 meses después del reconocimiento de esa incapacidad permanente podían compatibilizar esa pensión de incapacidad con el subsidio para mayores de 52 años siempre y cuando no superasen el límite de rentas de €888 mensuales y la duda que le ha surgido aquí a mucha gente es qué ocurre si yo por ejemplo tengo reconocida 1 pensión de incapacidad permanente de €850 mensuales y cumplo el resto de requisitos me van a reconocer el subsidio por desempleo o como el subsidio sumado a esa pensión de incapacidad permanente superan los €888 mensuales ya no tengo derecho al mismo bien pues aquí tengo que decirte que este subsidio no cuenta efectos del límite de ingresos es decir que si tienes reconocida 1 pensión de incapacidad permanente de €850 mensuales y no tienes otros ingresos adicionales como esa pensión no supera los €888 de límite de ingresos sí que vas a poder cobrar el subsidio por desempleo que son otros €480 mensuales adicionales más también la cotización que implica cobrar este subsidio bueno esta cotización no la cobras como Tal es simplemente 1 beneficio a efectos de 1 futura pensión de jubilación así que 1 persona que tenga reconocida 1 incapacidad permanente de €887 mensuales y no tenga otros ingresos sí que VA a poder cobrar este subsidio si cumple el resto de requisitos mientras que 1 persona cuya pensión sea igual o superior a €888 mensuales no VA a poder acceder al subsidio salvo eso sí que en este último caso esa persona tenga reconocido 1 complemento a mínimo renuncie a ese complemento y en ese caso sí que se quede por debajo de esos €888 mensuales así que si cumples los requisitos que te he indicado anteriormente y quieres solicitar este subsidio o quieres verificar si realmente cumples los requisitos o sabes que los cumples y lo has solicitado pero te lo Han denegado ya sabes que en nuestro despacho te podemos ayudar y que tienes mi contacto en la descripción,OK,,,batch_RkuTBS22cn_f
2026-02-04T10:45:57.978Z,https://www.tiktok.com/@compromisolegal/video/7578947462409276694,7578947462409276694,es,,ERROR,HTTP_429,Supadata API error: 429,batch_188ZjBb2ZYlA
2026-02-04T10:45:58.016Z,https://www.tiktok.com/@compromisolegal/video/7578407989309279490,7578407989309279490,es,,ERROR,HTTP_429,Supadata API error: 429,batch_188ZjBb2ZYlA
2026-02-04T10:46:01.879Z,https://www.tiktok.com/@compromisolegal/video/7578123230817307926,7578123230817307926,es,"¿Puede 1 autónomo acceder al subsidio para mayores de 52 años? Mirad como esta es 1 pregunta que se hace mucha gente. Os voy a responder en este vídeo, pero antes de nada tenemos que partir del hecho de que los autónomos en este caso se pueden encontrar en 2 situaciones diferentes. El primero de ellos es el que viene expresamente resuelto en la ley, que es el de aquellas personas que antes de cumplir los 52 años de edad se quedan en desempleo de forma involuntaria, Han cotizado al menos 3 meses o Han agotado 1 prestación por desempleo y en toda su vida laboral Han cotizado como mínimo 15 años, de los cuales, eso sí, al menos 6 los Han cotizado en el régimen general de la seguridad social. Estas personas sí se dan de Alta como autónomos después de encontrarse en esa situación, pero antes de cumplir los 52 años. Como digo, lo que establece la Norma es que 1 vez que se den de Baja en el régimen de autónomos no deberían tener ningún problema para cobrar este subsidio para mayores de 52 años. Aunque aquí el criterio del CP es que si has estado de Alta durante más de 6 años en el régimen de autónomos, entonces en este caso sí que tendrías que volver a cotizar al menos 3 meses por el régimen general para poder acceder a este subsidio. El segundo caso es el más complejo porque este sí que no está resuelto En la Norma, que es el de aquellas personas que cumplían los requisitos anteriores, es decir, se quedaron en situación legal de desempleo, habían cotizado al menos 3 meses o agotado 1 prestación por desempleo, tienen como mínimo 15 años cotizados a lo largo de su vida laboral, 6 de los cuales están cotizados en el régimen general, pero están en esta situación 1 vez que ya Han cumplido los 52 años y se dan de Alta en el régimen de autónomo con esa edad ya cumplida. En este caso, como te digo, la Norma no especifica qué pasa concretamente con estas personas, pero es 1 caso que sí que ha resuelto el Tribunal supremo a través de 1 sentencia del año 2 011, que es esta que tengo aquí y que te explico brevemente sobre lo que trata. En concreto, se trataba de 1 persona que estuvo cotizando en el régimen general entre los años 1 967 y 1 982 y en el régimen de autónomos entre 1 982 y 2 003, y que en el año 2 006 pidió el subsidio por desempleo para mayores de 52 años, que le fue denegado porque su último trabajo fue, como digo, en el régimen de autónomos. Pues bien, lo que viene a decir en este caso el Tribunal supremo en esta sentencia que es de 08/07/2011, es que como esta persona había estado inscrita como demandante de empleo durante 3 años, entendía que había recuperado la condición de trabajador por cuenta ajena y que por tanto Sí que tenía derecho a acceder a este subsidio porque cumplía el resto de requisitos, entre ellos el más importante, como digo, tener cotizado como mínimo 6 años en el régimen general de la seguridad social. Así que sí, como podéis ver, los autónomos también pueden acceder al subsidio por desempleo para mayores de 52 años, pero con los matices que te he indicado anteriormente. Y esto con independencia de que vayas al SEPE a preguntar y te diga otra cosa diferente porque como digo aquí tenéis la sentencia del Tribunal supremo que indica lo contrario. De todas formas, siempre os digo que antes de que os deis de Baja como autónomos habría que estudiar vuestro caso concreto porque como podéis ver, son muchos los requisitos y habría que analizar muchos parámetros para asegurarnos de que realmente vais a poder acceder a este subsidio. Así que si es vuestro caso y queréis que analicemos si realmente tendríais derecho a cobrarlo o no, ya sabes que tienes mi contacto en la descripción",OK,,,batch_188ZjBb2ZYlA
2026-02-04T10:46:03.624Z,https://www.tiktok.com/@compromisolegal/video/7577342520451992854,7577342520451992854,es,"Si el servicio de prevención te declara no apto, tu empresa no puede despedirte automáticamente, ya que se consideraría 1 despido improcedente. Y es que mirad, así lo ha declarado el Tribunal superior de justicia de Madrid en 1 sentencia del año 2 024, que es esta que tenéis aquí, y que además hace referencia a unos argumentos que ya había expuesto el Tribunal supremo en otra sentencia del año 2 022 y que os Leo textualmente. Son los siguientes, consiguientemente, la obligación de los servicios de prevención ajeno de trasladar al empresario sus conclusiones sobre los reconocimientos para la vigilancia de la salud de los trabajadores relacionados con la actitud del trabajador, tiene por finalidad fundamental asegurar que el empresario tome las medidas precisas para evitar cualquier riesgo del trabajador afectado, pero no permite concluir sin más que 1 informe expedido por el servicio de prevención ajeno a solicitud unilateral del empresario, justifique sin más pruebas la extinción del contrato de trabajo por ineptitud sobrevenida. Es decir, que fijaos lo que viene a decir el Tribunal superior de justicia de Madrid, que, como digo, ya corroboró el funal supremo en 1 sentencia del año 2 022, y es que el simple informe expedido por el servicio de prevención de riesgos laborales en el que se os declare no apto para vuestro puesto de trabajo, no puede servir a vuestra empresa para despediros automáticamente en base a 1 ineptitud sobrevenida. Y si lo Han hecho, que sepáis que podéis impugnar ese despido como Improcedente con derecho a 1 indemnización de 33 días de salario por año de servicio y no la de 20 días que seguramente es la que os están reconociendo. Y para los que sois empresarios. Seguramente os preguntaréis que en ese caso entonces qué tenéis que hacer si el trabajador no es apto para desempeñar su puesto de trabajo y no le podéis despedir automáticamente en base a ese no apto. Y en este caso el tribunal también resuelve la cuestión y dice que ese informe del servicio de prevención puede servir como apoyo para 1 despido, pero que como indico, no puede ser el único motivo por el que procedáis a esa extinción de la relación laboral, sino que tendrías que demostrar por otros 2º que realmente ese trabajador, en base a su estado patológico, no tiene capacidad para continuar desempeñando el puesto de trabajo y que por tanto hay que hacerle 1 despido por causas objetivas. Lo ideal en este caso sería apoyar ese despido en los informes médicos del trabajador, pero está claro que si el trabajador no te da esos informes médicos no vas a tener acceso a los mismos, así que puedes apoyar este despido por ejemplo en testigos, informes de rendimientos o incluso documentos que acrediten que este trabajador ha tenido muchas bajas médicas o bajas médicas de larga duración y si el trabajador ya te ha demandado por este despido, lo suyo es que pidas al juez que solicite el historial médico del Mismo para realmente corroborar que no tenía capacidad para continuar desempeñando su puesto de trabajo. Y en cualquier caso si necesitas nuestra ayuda, ya sea para impugnar es te despido que tienes 20 días hábiles para hacerlo desde que el mismo tiene efectos o para defenderte frente a 1 impugnación de 1 despido de este tipo. Ya sabes que tienes mi contacto en la descripción",OK,,,batch_188ZjBb2ZYlA
2026-02-04T10:53:55.490Z,https://www.tiktok.com/@compromisolegal/video/7572666996639239446,7572666996639239446,es,,ERROR,HTTP_429,Supadata API error: 429,batch_26k4c8ImUUBO
2026-02-04T10:53:55.493Z,https://www.tiktok.com/@compromisolegal/video/7572613272898260246,7572613272898260246,es,,DUPLICATE,DUPLICATE,Video already processed,batch_26k4c8ImUUBO
2026-02-04T10:53:55.493Z,https://www.tiktok.com/@compromisolegal/video/7572297850793643286,7572297850793643286,es,"3 cosas que debes tener en cuenta, si te van a reconocer 2 pensiones de incapacidad permanente por el mismo régimen. La Primera de ellas, como ya he explicado en muchos de mis vídeos, es que si la seguridad social te VA a reconocer 2 pensiones de incapacidad permanente por el mismo régimen, entonces estas van a ser incompatibles entre sí. Es decir, que lo que VA a ocurrir es que la seguridad social te VA a abonar solamente 1 de ellas, que generalmente VA a ser la de mayor cuantía, y te VA a suspender el cobro de la otra. Lo segundo que tienes que saber es que puedes pedirle a la seguridad social que en lugar de suspenderte el cobro de la pensión de menor cuantía, te suspenda el cobro de la de mayor cuantía y por tanto te quedes cobrando la pensión de menor cantidad y te preguntarás, y Miriam, ¿por qué voy a querer hacer eso? Pues muy sencillo, porque puede ocurrir que la pensión de mayor cuantía sea incompatible con 1 puesto de trabajo que tú quieras continuar desempeñando y lo vas a entender muy bien con el siguiente ejemplo. Imagínate que en el año 2 016 te dieron 1 pensión de incapacidad permanente total por el régimen general para la profesión de mecánico con 1 cuantía total de €650 mensuales y que este año 2 025 te dan otra pensión de incapacidad permanente total también por el régimen general, pero en este caso para la profesión De electricista por 1 importe mensual de €850. En este caso, la seguridad social lo que hará será suspenderte el cobro de la Primera pensión y empezar a cobrar la segunda. Ahora vamos a suponer que en tu caso pides la adaptación de tu puesto de trabajo en esta segunda empresa como electricista y efectivamente te lo conceden, y que esta adaptación del puesto de trabajo es incompatible con esa segunda pensión de incapacidad permanente. En este caso, lo que podrías hacer es pedirle a la seguridad social que en lugar de suspenderte el cobro de la Primera pensión te suspenda el de la segunda, porque si te suspende la Primera pensión, entonces te quedarías sin cobrar esa y sin cobrar tampoco la nueva porque sería incompatible con la continuación de tu actividad laboral. Así que en este caso, como te digo, lo mejor sería pedirle a la seguridad social que te suspenda el cobro de la segunda pensión, porque igualmente tampoco ibas a poder cobrarlo porque es incompatible con tu Nuevo puesto de trabajo y que te reactive el cobro de la Primera, que esa sí que vas a poder compatibilizarla con este Nuevo puesto. Y lo tercero que tienes que tener en cuenta es que el hecho de que te quiten 1 incapacidad permanente no significa que automáticamente te estén quitando las 2, ya que por ejemplo, podría ocurrir que la seguridad social te abra 1 expediente de revisión por mejoría de la segunda incapacidad permanente y que Efectivamente, se determine que has mejorado y te quite ese grado de incapacidad. En este caso lo que ocurriría es que si la Primera incapacidad la tienes suspendida, podrías activar automáticamente el cobro de la misma, salvo que eso sí, estés desempeñando alguna actividad laboral que sea incompatible con Ella. Pero como digo, el hecho de que te quiten 1 incapacidad permanente no significa que automáticamente te estén quitando la otra. Y si tienes en marcha algún procedimiento de incapacidad permanente y te surgen dudas con respecto al mismo, ya sabes que en nuestro despacho estamos especializados en seguridad social que podemos ayudarte y que tienes mi contacto en la descripción",OK,,,batch_26k4c8ImUUBO
